option,accuracy,operations saved,total operations,% saved
"[0, 1, 4, 0, 0, 0, 0, 0, 1, 4, 1, 0, 1, 3, 1, 2, 0]",24.1,224998577,557056000,0.4039065677418428
"[0, 1, 4, 0, 0, 0, 0, 0, 2, 4, 1, 0, 1, 3, 1, 2, 0]",24.2,224562569,557056000,0.40312386725930605
"[0, 1, 4, 0, 1, 0, 0, 0, 2, 4, 1, 0, 1, 3, 1, 2, 0]",23.2,224447779,557056000,0.40291780180089615
"[0, 1, 4, 0, 2, 0, 0, 0, 2, 4, 1, 0, 1, 3, 1, 2, 0]",24.2,225479662,557056000,0.40477018827550554
"[0, 1, 4, 0, 3, 0, 0, 0, 2, 4, 1, 0, 1, 3, 1, 2, 0]",24.3,225284455,557056000,0.40441976210650277
"[0, 1, 4, 0, 4, 0, 0, 0, 2, 4, 1, 0, 1, 3, 1, 2, 0]",24.0,218528992,557056000,0.3922926815257353
"[0, 1, 4, 0, 4, 0, 0, 0, 2, 4, 1, 0, 1, 4, 1, 2, 0]",23.2,217305015,557056000,0.39009545718922334
"[0, 1, 4, 0, 4, 0, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",24.3,217075703,557056000,0.38968380737304686
"[0, 1, 5, 0, 4, 0, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",25.7,217102419,557056000,0.38973176664464615
"[0, 1, 6, 0, 4, 0, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",24.8,217122823,557056000,0.3897683949190028
"[0, 1, 7, 0, 4, 0, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",25.8,217328926,557056000,0.39013838106043197
"[0, 1, 8, 0, 4, 0, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",26.4,216483785,557056000,0.38862122479607075
"[0, 1, 8, 0, 4, 1, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",27.8,215973724,557056000,0.38770558794806986
"[0, 1, 8, 0, 4, 2, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",28.0,215892135,557056000,0.3875591233197381
"[0, 1, 8, 0, 4, 3, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",27.7,215527488,557056000,0.3869045266544118
"[0, 1, 8, 0, 4, 4, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",33.1,208995456,557056000,0.3751785386029412
"[0, 1, 8, 0, 4, 5, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",32.8,208657826,557056000,0.37457244154986213
"[0, 1, 8, 0, 4, 6, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",31.3,209000931,557056000,0.3751883670582491
"[0, 1, 8, 0, 4, 7, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",32.3,208588557,557056000,0.3744480931899127
"[0, 1, 8, 0, 4, 8, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",34.0,208375061,557056000,0.3740648354923024
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 0]",34.8,208458229,557056000,0.3742141346650965
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 1]",34.7,208385872,557056000,0.3740842428768382
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 2]",34.6,208387663,557056000,0.3740874579934513
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 3]",34.7,208302919,557056000,0.37393532966164983
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 4, 1, 0, 1, 5, 1, 2, 4]",34.7,207771711,557056000,0.37298173074161306
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 5, 1, 0, 1, 5, 1, 2, 4]",33.4,207739050,557056000,0.3729230992934283
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 6, 1, 0, 1, 5, 1, 2, 4]",33.7,207570747,557056000,0.37262096988453586
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 7, 1, 0, 1, 5, 1, 2, 4]",33.7,207603188,557056000,0.37267920639935664
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 8, 1, 0, 1, 5, 1, 2, 4]",35.4,207514915,557056000,0.3725207429773667
"[0, 1, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 1, 2, 4]",34.7,207456823,557056000,0.3724164590274586
"[0, 2, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 1, 2, 4]",34.2,207687298,557056000,0.3728301966050092
"[0, 3, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 1, 2, 4]",33.9,207520602,557056000,0.3725309520048254
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 1, 2, 4]",37.8,197780045,557056000,0.35504517499138327
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 2, 2, 4]",39.1,197723631,557056000,0.35494390330595127
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 3, 2, 4]",39.6,197481355,557056000,0.35450898114372703
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 4, 2, 4]",39.1,196517759,557056000,0.3527791801901425
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 5, 2, 4]",42.3,196264690,557056000,0.35232488295611214
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 6, 2, 4]",42.1,196434935,557056000,0.35263049854951745
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 7, 2, 4]",42.3,196284985,557056000,0.3523613155589384
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 8, 2, 4]",43.4,196313540,557056000,0.35241257611443016
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 0, 1, 5, 9, 2, 4]",42.7,196311438,557056000,0.35240880270565256
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 1, 1, 5, 9, 2, 4]",42.4,196489303,557056000,0.35272809735466454
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 2, 1, 5, 9, 2, 4]",42.6,196280360,557056000,0.35235301298253674
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 3, 1, 5, 9, 2, 4]",42.3,196503750,557056000,0.35275403191061583
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 4, 1, 5, 9, 2, 4]",44.0,192686579,557056000,0.3459016310747932
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 5, 1, 5, 9, 2, 4]",43.1,192746966,557056000,0.3460100348977482
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 6, 1, 5, 9, 2, 4]",44.3,192851495,557056000,0.3461976803050322
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 7, 1, 5, 9, 2, 4]",43.1,192725349,557056000,0.34597122910443473
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 8, 1, 5, 9, 2, 4]",43.7,192650801,557056000,0.3458374041389016
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 8, 1, 6, 9, 2, 4]",41.9,192820311,557056000,0.346141700295841
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 8, 1, 7, 9, 2, 4]",43.2,192717662,557056000,0.3459574297736673
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 8, 1, 8, 9, 2, 4]",43.8,192737520,557056000,0.3459930778952206
"[0, 4, 8, 0, 4, 9, 0, 0, 2, 9, 1, 8, 1, 9, 9, 2, 4]",44.3,192727729,557056000,0.34597550156537227
"[0, 4, 8, 0, 4, 9, 1, 0, 2, 9, 1, 8, 1, 9, 9, 2, 4]",43.7,193268727,557056000,0.3469466750201057
"[0, 4, 8, 0, 4, 9, 2, 0, 2, 9, 1, 8, 1, 9, 9, 2, 4]",50.3,191170858,557056000,0.3431806820140165
"[0, 4, 8, 0, 4, 9, 3, 0, 2, 9, 1, 8, 1, 9, 9, 2, 4]",44.6,192587702,557056000,0.34572413186465994
"[0, 4, 8, 0, 4, 9, 4, 0, 2, 9, 1, 8, 1, 9, 9, 2, 4]",50.5,185870185,557056000,0.3336651701085708
"[0, 4, 8, 0, 4, 9, 5, 0, 2, 9, 1, 8, 1, 9, 9, 2, 4]",52.4,184769377,557056000,0.33168905280618105
"[0, 4, 8, 0, 4, 9, 6, 0, 2, 9, 1, 8, 1, 9, 9, 2, 4]",48.9,185635502,557056000,0.3332438785328585
"[0, 4, 8, 0, 4, 9, 6, 0, 2, 9, 1, 9, 1, 9, 9, 2, 4]",49.3,185569714,557056000,0.33312577909581803
"[0, 4, 8, 0, 4, 9, 6, 1, 2, 9, 1, 9, 1, 9, 9, 2, 4]",49.8,185442815,557056000,0.33289797614602484
"[0, 4, 8, 0, 4, 9, 6, 2, 2, 9, 1, 9, 1, 9, 9, 2, 4]",49.1,185796082,557056000,0.3335321439855239
"[0, 4, 8, 0, 4, 9, 6, 3, 2, 9, 1, 9, 1, 9, 9, 2, 4]",50.6,185659905,557056000,0.33328768561868105
"[0, 4, 8, 0, 4, 9, 6, 4, 2, 9, 1, 9, 1, 9, 9, 2, 4]",59.8,177751770,557056000,0.3190913839901195
"[0, 4, 8, 0, 4, 9, 6, 5, 2, 9, 1, 9, 1, 9, 9, 2, 4]",59.3,177963789,557056000,0.31947199024873624
"[0, 4, 8, 0, 4, 9, 6, 6, 2, 9, 1, 9, 1, 9, 9, 2, 4]",56.9,177926676,557056000,0.319405366785386
"[0, 4, 8, 0, 4, 9, 6, 7, 2, 9, 1, 9, 1, 9, 9, 2, 4]",59.3,177823312,557056000,0.3192198127297794
"[0, 4, 8, 0, 4, 9, 6, 8, 2, 9, 1, 9, 1, 9, 9, 2, 4]",61.1,177629840,557056000,0.31887250114889704
"[0, 4, 8, 0, 5, 9, 6, 8, 2, 9, 1, 9, 1, 9, 9, 2, 4]",61.0,177167753,557056000,0.3180429849063649
"[0, 4, 8, 0, 6, 9, 6, 8, 2, 9, 1, 9, 1, 9, 9, 2, 4]",60.5,177052281,557056000,0.31783569515452664
"[0, 4, 8, 0, 7, 9, 6, 8, 2, 9, 1, 9, 1, 9, 9, 2, 4]",62.2,177535013,557056000,0.31870227230296416
"[0, 4, 8, 0, 8, 9, 6, 8, 2, 9, 1, 9, 1, 9, 9, 2, 4]",60.7,176865959,557056000,0.31750121890797334
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 1, 9, 9, 2, 4]",62.8,176549211,557056000,0.31693260821174174
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 2, 9, 9, 2, 4]",67.0,176210669,557056000,0.31632487398035386
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 3, 9, 9, 2, 4]",64.1,176427255,557056000,0.3167136786965763
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 4, 9, 9, 2, 4]",70.0,172806041,557056000,0.3102130503934972
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 5, 9, 9, 2, 4]",69.1,172944349,557056000,0.31046133422851563
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 6, 9, 9, 2, 4]",69.0,172878077,557056000,0.31034236593807446
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 7, 9, 9, 2, 4]",69.2,172728042,557056000,0.31007303035960476
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 8, 9, 9, 2, 4]",70.4,172622166,557056000,0.3098829668830423
"[0, 4, 8, 0, 9, 9, 6, 8, 2, 9, 1, 9, 9, 9, 9, 2, 4]",70.4,172766151,557056000,0.31014144179400277
"[0, 4, 8, 0, 9, 9, 6, 8, 3, 9, 1, 9, 9, 9, 9, 2, 4]",70.8,172163344,557056000,0.30905931181066176
"[0, 4, 8, 0, 9, 9, 6, 8, 4, 9, 1, 9, 9, 9, 9, 2, 4]",73.7,166374938,557056000,0.2986682452033548
"[0, 4, 8, 0, 9, 9, 6, 8, 5, 9, 1, 9, 9, 9, 9, 2, 4]",72.9,166367336,557056000,0.2986545984604779
"[0, 4, 8, 0, 9, 9, 6, 8, 6, 9, 1, 9, 9, 9, 9, 2, 4]",72.4,166451365,557056000,0.2988054432588465
"[0, 4, 8, 0, 9, 9, 6, 8, 7, 9, 1, 9, 9, 9, 9, 2, 4]",73.7,165845233,557056000,0.2977173443962546
"[0, 4, 8, 0, 9, 9, 6, 8, 8, 9, 1, 9, 9, 9, 9, 2, 4]",74.8,165764185,557056000,0.29757185094496785
"[0, 4, 8, 0, 9, 9, 6, 8, 9, 9, 1, 9, 9, 9, 9, 2, 4]",74.2,165742044,557056000,0.2975321044921875
"[0, 4, 8, 0, 9, 9, 6, 8, 9, 9, 1, 9, 9, 9, 9, 2, 5]",74.5,165711714,557056000,0.2974776575425092
"[0, 4, 8, 0, 9, 9, 6, 8, 9, 9, 1, 9, 9, 9, 9, 2, 6]",74.6,165638770,557056000,0.2973467120002298
"[0, 4, 8, 0, 9, 9, 6, 8, 9, 9, 1, 9, 9, 9, 9, 2, 7]",74.4,165594872,557056000,0.2972679084329044
"[0, 4, 8, 0, 9, 9, 6, 8, 9, 9, 1, 9, 9, 9, 9, 2, 8]",74.4,165604314,557056000,0.29728485825482537
"[0, 4, 8, 0, 9, 9, 6, 8, 9, 9, 1, 9, 9, 9, 9, 2, 9]",74.4,165560060,557056000,0.29720541561351105
"[0, 4, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",74.9,165543283,557056000,0.297175298354205
"[0, 5, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",74.5,165515932,557056000,0.29712619916130517
"[0, 6, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",75.1,165248335,557056000,0.29664582196403955
"[0, 7, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",74.5,165362170,557056000,0.29685017305261946
"[0, 8, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",75.0,164775711,557056000,0.2957973902085248
"[0, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",75.9,164747236,557056000,0.29574627326516545
"[1, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",75.5,164581741,557056000,0.29544918464211856
"[2, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",75.4,164744407,557056000,0.2957411947811351
"[3, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",75.5,164594877,557056000,0.2954727657542509
"[4, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",75.8,153799330,557056000,0.27609312169692096
"[5, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",76.0,153660370,557056000,0.2758436674230239
"[6, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",76.2,153716622,557056000,0.2759446482938879
"[7, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",76.2,153719217,557056000,0.27594930671243106
"[8, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",76.4,153520665,557056000,0.27559287576114433
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 1, 9, 9, 9, 9, 2, 9]",75.8,153503502,557056000,0.27556206557329965
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 2, 9, 9, 9, 9, 2, 9]",75.0,153517478,557056000,0.2755871546128217
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 3, 9, 9, 9, 9, 2, 9]",76.6,153450116,557056000,0.27546622960707723
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 4, 9, 9, 9, 9, 2, 9]",81.4,149857720,557056000,0.269017333984375
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 5, 9, 9, 9, 9, 2, 9]",82.0,149826298,557056000,0.26896092672909006
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 6, 9, 9, 9, 9, 2, 9]",81.5,149854682,557056000,0.2690118803136489
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 7, 9, 9, 9, 9, 2, 9]",81.3,149821384,557056000,0.26895210535386027
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 8, 9, 9, 9, 9, 2, 9]",81.8,149849860,557056000,0.2690032240923713
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 2, 9]",82.5,149722712,557056000,0.26877497414981616
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 3, 9]",82.4,149725005,557056000,0.26877909043255976
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 4, 9]",82.8,148448480,557056000,0.26648753446691176
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 5, 9]",82.6,148485136,557056000,0.2665533375459559
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 6, 9]",83.6,148294222,557056000,0.2662106179630055
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 7, 9]",83.2,148261446,557056000,0.2661517800723805
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 8, 9]",83.6,148199430,557056000,0.2660404519473805
"[9, 9, 8, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",83.6,148168714,557056000,0.2659853120691636
"[9, 9, 9, 0, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",84.3,148463458,557056000,0.26651442224839156
"[9, 9, 9, 1, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",82.8,148640366,557056000,0.2668319989372702
"[9, 9, 9, 2, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",83.7,148531524,557056000,0.26663661104090075
"[9, 9, 9, 3, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",83.8,148612610,557056000,0.26678217270795035
"[9, 9, 9, 4, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",89.3,132956668,557056000,0.23867738252527573
"[9, 9, 9, 5, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",88.6,133057706,557056000,0.2388587610581342
"[9, 9, 9, 6, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",89.0,132551104,557056000,0.23794933363970588
"[9, 9, 9, 7, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",88.8,132574896,557056000,0.23799204388786765
"[9, 9, 9, 8, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",90.1,131849452,557056000,0.23668976189108457
"[9, 9, 9, 9, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",89.9,131815154,557056000,0.23662819177964153
"[9, 9, 9, 9, 9, 9, 7, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",90.0,131778884,557056000,0.23656308162913603
"[9, 9, 9, 9, 9, 9, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",90.0,131391158,557056000,0.23586705465877758
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",90.2,131043514,557056000,0.23524298095703125
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10]",90.2,129664278,557056000,0.23276704316980698
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10]",90.2,128299980,557056000,0.23031792135799634
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10]",90.5,126672164,557056000,0.2273957447725184
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10]",90.6,124640202,557056000,0.22374806482651655
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10]",90.9,119747548,557056000,0.2149650089039522
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10]",90.5,113918654,557056000,0.2045012601964614
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10]",91.3,108411158,557056000,0.19461446964039522
"[9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]",92.4,104031886,557056000,0.1867530122644761
"[9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]",92.8,97470774,557056000,0.17497482120289523
"[9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",92.8,85770734,557056000,0.1539714750402114
"[9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",93.3,78105618,557056000,0.14021142937155331
"[9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",93.1,70222716,557056000,0.1260604248046875
"[9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",93.1,64301844,557056000,0.11543156163832721
"[9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",93.8,49122424,557056000,0.08818220071231618
"[9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",93.8,34289316,557056000,0.061554522346047795
"[9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",93.6,20126196,557056000,0.03612957404641544
"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",93.5,0,557056000,0.0
